transactionId,productId,customerId,transactionDate,onlineOrder,orderStatus,brand,productLine,productClass,productSize,listPrice,standardCost,productFirstSoldDate
821,2,3091,24+AC0-01+AC0-2017,True,Approved,Solex,Standard,medium,medium,71.49,+ACQ-53.62,37659.0
822,45,995,11+AC0-02+AC0-2017,True,Approved,Solex,Standard,medium,medium,441.49,+ACQ-84.99,33879.0
824,75,3256,20+AC0-06+AC0-2017,False,Approved,Giant Bicycles,Touring,medium,large,1873.97,+ACQ-863.95,38859.0
825,30,513,03+AC0-01+AC0-2017,True,Approved,Solex,Standard,high,medium,748.17,+ACQ-448.90,33552.0
826,2,1307,20+AC0-09+AC0-2017,False,Approved,Giant Bicycles,Road,low,small,590.26,+ACQ-525.33,36668.0
827,27,532,03+AC0-08+AC0-2017,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,+ACQ-388.72,36334.0
828,36,1331,10+AC0-04+AC0-2017,False,Approved,Solex,Standard,low,medium,1289.85,+ACQ-74.51,39427.0
829,1,1060,04+AC0-02+AC0-2017,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,+ACQ-954.82,41245.0
830,82,2509,08+AC0-11+AC0-2017,True,Approved,Norco Bicycles,Standard,high,medium,1148.64,+ACQ-689.18,42226.0
831,23,2524,25+AC0-01+AC0-2017,True,Approved,Norco Bicycles,Mountain,low,small,688.63,+ACQ-612.88,39031.0
833,44,3175,14+AC0-03+AC0-2017,True,Approved,WeareA2B,Standard,medium,medium,1769.64,+ACQ-108.76,40672.0
834,88,1893,23+AC0-10+AC0-2017,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,+ACQ-381.10,36145.0
835,18,1477,17+AC0-11+AC0-2017,False,Approved,Solex,Standard,medium,medium,575.27,+ACQ-431.45,34165.0
836,46,40,16+AC0-12+AC0-2017,False,Approved,Solex,Standard,low,medium,1289.85,+ACQ-74.51,39427.0
837,76,1791,11+AC0-03+AC0-2017,False,Approved,WeareA2B,Standard,low,medium,642.31,+ACQ-513.85,37873.0
838,85,2288,20+AC0-10+AC0-2017,False,Approved,WeareA2B,Standard,medium,medium,1228.07,+ACQ-400.91,36668.0
839,54,1779,03+AC0-01+AC0-2017,False,Approved,WeareA2B,Standard,medium,medium,1292.84,+ACQ-13.44,42226.0
840,30,3263,07+AC0-12+AC0-2017,True,Approved,Solex,Standard,high,medium,748.17,+ACQ-448.90,33552.0
841,45,955,16+AC0-01+AC0-2017,True,Approved,Solex,Standard,medium,medium,441.49,+ACQ-84.99,37220.0
842,0,294,06+AC0-09+AC0-2017,True,Approved,Trek Bicycles,Road,medium,medium,533.51,+ACQ-400.13,35707.0
843,21,2783,11+AC0-02+AC0-2017,True,Approved,Solex,Standard,medium,large,1071.23,+ACQ-380.74,42404.0
844,40,3412,09+AC0-07+AC0-2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,+ACQ-874.90,36498.0
845,81,1003,14+AC0-04+AC0-2017,True,Approved,Solex,Standard,medium,medium,1151.96,+ACQ-649.49,36498.0
846,95,1051,26+AC0-03+AC0-2017,False,Approved,OHM Cycles,Touring,low,medium,1073.07,+ACQ-933.84,36145.0
847,54,183,28+AC0-02+AC0-2017,False,Approved,WeareA2B,Standard,medium,medium,1292.84,+ACQ-13.44,39915.0
848,38,959,28+AC0-08+AC0-2017,True,Approved,Solex,Standard,medium,medium,1577.53,+ACQ-826.51,39526.0
849,57,27,18+AC0-07+AC0-2017,True,Approved,WeareA2B,Touring,medium,large,1890.39,+ACQ-260.14,42145.0
850,93,2207,08+AC0-02+AC0-2017,False,Approved,WeareA2B,Standard,medium,medium,1065.03,+ACQ-230.09,37874.0
851,0,3086,12+AC0-12+AC0-2017,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,+ACQ-270.30,42710.0
852,4,637,28+AC0-09+AC0-2017,False,Approved,Solex,Standard,medium,medium,1483.2,+ACQ-99.59,36146.0
853,56,1190,21+AC0-08+AC0-2017,False,Approved,OHM Cycles,Standard,medium,medium,183.86,+ACQ-137.90,36146.0
854,32,2177,25+AC0-03+AC0-2017,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,+ACQ-211.37,37337.0
855,2,1671,15+AC0-06+AC0-2017,False,Approved,Solex,Standard,medium,medium,71.49,+ACQ-53.62,40784.0
856,0,2247,12+AC0-02+AC0-2017,False,Approved,Trek Bicycles,Standard,high,medium,495.72,+ACQ-297.43,42710.0
857,32,2344,10+AC0-09+AC0-2017,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,+ACQ-211.37,37337.0
858,81,2440,08+AC0-03+AC0-2017,True,Cancelled,Norco Bicycles,Standard,medium,small,586.45,+ACQ-521.94,33429.0
859,40,967,13+AC0-03+AC0-2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,+ACQ-874.90,39526.0
860,78,467,22+AC0-02+AC0-2017,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,+ACQ-709.48,38193.0
863,100,2412,07+AC0-03+AC0-2017,True,Approved,Norco Bicycles,Road,medium,medium,1036.59,+ACQ-206.35,33364.0
864,95,565,03+AC0-01+AC0-2017,False,Approved,Giant Bicycles,Standard,medium,large,569.56,+ACQ-528.43,37874.0
865,56,1211,23+AC0-01+AC0-2017,False,Approved,OHM Cycles,Standard,medium,medium,183.86,+ACQ-137.90,33259.0
866,87,79,13+AC0-11+AC0-2017,False,Approved,Giant Bicycles,Standard,high,medium,1179.0,+ACQ-707.40,35667.0
867,45,1731,14+AC0-04+AC0-2017,False,Approved,Trek Bicycles,Road,low,medium,980.37,+ACQ-234.43,38258.0
868,88,2685,15+AC0-06+AC0-2017,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,+ACQ-381.10,36145.0
869,98,3187,23+AC0-07+AC0-2017,False,Approved,Trek Bicycles,Standard,high,medium,358.39,+ACQ-215.03,38002.0
870,19,3078,19+AC0-01+AC0-2017,True,Approved,OHM Cycles,Road,high,large,12.01,+ACQ-7.21,39880.0
871,38,3488,22+AC0-10+AC0-2017,False,Approved,Solex,Standard,medium,medium,1577.53,+ACQ-826.51,35560.0
872,68,1970,24+AC0-07+AC0-2017,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,+ACQ-44.71,40410.0
873,78,3180,17+AC0-05+AC0-2017,True,Approved,Giant Bicycles,Standard,medium,large,1765.3,+ACQ-709.48,42226.0
874,73,2054,25+AC0-07+AC0-2017,True,Approved,Solex,Standard,medium,medium,1945.43,+ACQ-333.18,40553.0
875,86,178,21+AC0-10+AC0-2017,True,Approved,OHM Cycles,Standard,medium,medium,235.63,+ACQ-125.07,38206.0
876,40,2341,02+AC0-07+AC0-2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,+ACQ-874.90,41848.0
877,7,1082,13+AC0-11+AC0-2017,True,Approved,Trek Bicycles,Road,low,medium,980.37,+ACQ-234.43,38693.0
878,1,1980,06+AC0-06+AC0-2017,True,Approved,Giant Bicycles,Touring,medium,large,1873.97,+ACQ-863.95,42226.0
879,3,2101,09+AC0-11+AC0-2017,True,Cancelled,Trek Bicycles,Standard,medium,large,2091.47,+ACQ-388.92,33259.0
880,45,1512,18+AC0-03+AC0-2017,True,Approved,Trek Bicycles,Road,low,medium,980.37,+ACQ-234.43,38258.0
881,43,1770,20+AC0-11+AC0-2017,False,Approved,Solex,Standard,medium,medium,1151.96,+ACQ-649.49,36498.0
882,66,1537,11+AC0-05+AC0-2017,True,Approved,Giant Bicycles,Road,low,small,590.26,+ACQ-525.33,40487.0
883,38,247,09+AC0-09+AC0-2017,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,+ACQ-388.92,37659.0
885,36,482,23+AC0-02+AC0-2017,True,Approved,Solex,Standard,low,medium,945.04,+ACQ-507.58,35052.0
887,41,2448,14+AC0-10+AC0-2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,+ACQ-748.90,38693.0
888,55,461,10+AC0-12+AC0-2017,True,Approved,Trek Bicycles,Road,medium,large,1894.19,+ACQ-598.76,42295.0
889,87,3326,14+AC0-08+AC0-2017,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,+ACQ-44.71,38859.0
891,40,943,09+AC0-09+AC0-2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,+ACQ-874.90,38750.0
892,0,2384,23+AC0-07+AC0-2017,True,Approved,OHM Cycles,Standard,high,medium,227.88,+ACQ-136.73,38258.0
893,66,1978,17+AC0-12+AC0-2017,False,Cancelled,Giant Bicycles,Road,low,small,590.26,+ACQ-525.33,40487.0
894,6,2997,29+AC0-06+AC0-2017,True,Approved,OHM Cycles,Standard,high,medium,227.88,+ACQ-136.73,37659.0
895,39,2025,16+AC0-02+AC0-2017,False,Approved,Giant Bicycles,Standard,medium,large,1812.75,+ACQ-582.48,38750.0
896,53,43,04+AC0-01+AC0-2017,False,Approved,OHM Cycles,Standard,medium,medium,795.34,+ACQ-101.58,35470.0
897,46,1935,02+AC0-10+AC0-2017,True,Approved,Solex,Standard,low,medium,1289.85,+ACQ-74.51,39427.0
898,0,1710,03+AC0-04+AC0-2017,True,Approved,Norco Bicycles,Road,medium,medium,543.39,+ACQ-407.54,42696.0
900,77,2567,09+AC0-08+AC0-2017,True,Approved,Norco Bicycles,Road,medium,large,1240.31,+ACQ-795.10,40553.0
901,59,3433,09+AC0-02+AC0-2017,False,Approved,Solex,Standard,medium,large,1061.56,+ACQ-733.58,34170.0
902,0,6,21+AC0-05+AC0-2017,False,Approved,Trek Bicycles,Standard,high,medium,358.39,+ACQ-215.03,33364.0
903,81,2688,10+AC0-05+AC0-2017,True,Approved,Norco Bicycles,Standard,medium,small,586.45,+ACQ-521.94,33429.0
904,67,3195,02+AC0-04+AC0-2017,False,Approved,Norco Bicycles,Road,medium,medium,544.05,+ACQ-376.84,38647.0
905,2,405,12+AC0-10+AC0-2017,False,Approved,Giant Bicycles,Road,low,small,590.26,+ACQ-525.33,33879.0
907,5,2684,16+AC0-10+AC0-2017,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,+ACQ-459.71,33549.0
908,93,1853,17+AC0-07+AC0-2017,False,Approved,WeareA2B,Standard,medium,medium,1065.03,+ACQ-230.09,34556.0
909,27,399,20+AC0-04+AC0-2017,False,Approved,Trek Bicycles,Standard,medium,medium,499.53,+ACQ-388.72,37698.0
910,84,3285,11+AC0-12+AC0-2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,+ACQ-215.14,42218.0
911,36,2473,11+AC0-05+AC0-2017,True,Approved,Solex,Standard,low,medium,945.04,+ACQ-507.58,35560.0
912,89,3044,19+AC0-02+AC0-2017,True,Approved,WeareA2B,Touring,medium,large,1362.99,+ACQ-57.74,34079.0
913,93,367,26+AC0-03+AC0-2017,True,Approved,WeareA2B,Standard,medium,medium,1065.03,+ACQ-230.09,33364.0
914,85,2537,29+AC0-10+AC0-2017,True,Approved,WeareA2B,Standard,medium,medium,752.64,+ACQ-205.36,37626.0
915,39,2756,16+AC0-03+AC0-2017,False,Approved,Giant Bicycles,Standard,medium,large,1812.75,+ACQ-582.48,40336.0
916,76,1368,27+AC0-02+AC0-2017,True,Approved,WeareA2B,Standard,low,medium,642.31,+ACQ-513.85,41922.0
917,53,224,15+AC0-11+AC0-2017,True,Approved,OHM Cycles,Standard,medium,medium,795.34,+ACQ-101.58,35470.0
918,35,2281,30+AC0-04+AC0-2017,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,+ACQ-954.82,42688.0
919,86,1405,18+AC0-03+AC0-2017,False,Approved,Norco Bicycles,Road,high,large,774.53,+ACQ-464.72,38750.0
920,78,2309,26+AC0-01+AC0-2017,True,Approved,Giant Bicycles,Standard,medium,large,1765.3,+ACQ-709.48,38193.0
921,53,2734,19+AC0-10+AC0-2017,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,+ACQ-764.96,39298.0
922,9,1527,04+AC0-03+AC0-2017,False,Approved,OHM Cycles,Road,medium,medium,742.54,+ACQ-667.40,33549.0
923,69,1181,04+AC0-06+AC0-2017,True,Approved,Giant Bicycles,Road,medium,medium,792.9,+ACQ-594.68,33879.0
924,2,295,19+AC0-09+AC0-2017,True,Approved,Solex,Standard,medium,medium,71.49,+ACQ-53.62,41245.0
925,86,1186,14+AC0-09+AC0-2017,True,Cancelled,OHM Cycles,Standard,medium,medium,235.63,+ACQ-125.07,38482.0
926,23,949,17+AC0-04+AC0-2017,True,Approved,Norco Bicycles,Mountain,low,small,688.63,+ACQ-612.88,36334.0
927,63,2378,29+AC0-09+AC0-2017,True,Approved,Solex,Standard,medium,medium,1483.2,+ACQ-99.59,36146.0
928,80,1363,04+AC0-10+AC0-2017,True,Approved,OHM Cycles,Touring,low,medium,1073.07,+ACQ-933.84,35455.0
929,24,2599,07+AC0-11+AC0-2017,True,Approved,Solex,Road,medium,large,1777.8,+ACQ-820.78,40670.0
930,0,907,04+AC0-12+AC0-2017,False,Approved,WeareA2B,Standard,medium,small,175.89,+ACQ-131.92,35470.0
931,4,1857,27+AC0-07+AC0-2017,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,+ACQ-677.48,35052.0
932,50,2494,04+AC0-08+AC0-2017,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,+ACQ-211.37,37337.0
933,79,508,17+AC0-01+AC0-2017,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,+ACQ-818.01,41345.0
934,78,2475,10+AC0-07+AC0-2017,True,Approved,Giant Bicycles,Standard,medium,large,1765.3,+ACQ-709.48,38193.0
935,78,69,05+AC0-06+AC0-2017,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,+ACQ-709.48,38193.0
936,2,2545,09+AC0-03+AC0-2017,False,Approved,Solex,Standard,medium,medium,71.49,+ACQ-53.62,41167.0
937,35,1714,19+AC0-07+AC0-2017,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,+ACQ-954.82,40784.0
938,56,1478,11+AC0-12+AC0-2017,True,Approved,Norco Bicycles,Mountain,low,small,688.63,+ACQ-612.88,34244.0
939,67,534,19+AC0-01+AC0-2017,True,Approved,Norco Bicycles,Road,medium,medium,544.05,+ACQ-376.84,38647.0
940,97,3197,13+AC0-04+AC0-2017,True,Approved,OHM Cycles,Road,medium,medium,742.54,+ACQ-667.40,33549.0
941,52,1072,12+AC0-04+AC0-2017,False,Approved,Solex,Road,medium,large,1777.8,+ACQ-820.78,34115.0
943,48,2954,08+AC0-04+AC0-2017,False,Approved,WeareA2B,Standard,medium,medium,1762.96,+ACQ-950.52,41848.0
945,83,3047,13+AC0-04+AC0-2017,False,Approved,Solex,Touring,medium,large,2083.94,+ACQ-675.03,34079.0
946,78,2097,15+AC0-04+AC0-2017,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,+ACQ-709.48,38193.0
947,38,729,12+AC0-09+AC0-2017,True,Approved,Solex,Standard,medium,medium,1577.53,+ACQ-826.51,37220.0
948,97,1601,09+AC0-04+AC0-2017,False,Approved,Solex,Standard,medium,large,202.62,+ACQ-151.96,42458.0
949,50,1724,23+AC0-08+AC0-2017,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,+ACQ-211.37,35052.0
950,21,175,16+AC0-10+AC0-2017,False,Approved,Solex,Standard,medium,large,1071.23,+ACQ-380.74,35160.0
952,0,2972,15+AC0-01+AC0-2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,+ACQ-215.14,38339.0
953,49,2481,23+AC0-06+AC0-2017,True,Approved,Trek Bicycles,Road,medium,medium,533.51,+ACQ-400.13,37220.0
954,39,273,09+AC0-07+AC0-2017,True,Approved,Giant Bicycles,Standard,medium,large,1812.75,+ACQ-582.48,40336.0
956,40,152,18+AC0-05+AC0-2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,+ACQ-874.90,38750.0
957,12,2118,14+AC0-08+AC0-2017,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,+ACQ-709.48,38193.0
958,15,233,13+AC0-12+AC0-2017,True,Approved,Norco Bicycles,Standard,low,medium,958.74,+ACQ-748.90,38693.0
959,9,2758,15+AC0-02+AC0-2017,False,Approved,OHM Cycles,Road,medium,medium,742.54,+ACQ-667.40,33549.0
960,65,802,18+AC0-03+AC0-2017,False,Approved,WeareA2B,Standard,medium,medium,1807.45,+ACQ-778.69,42145.0
961,40,2924,27+AC0-10+AC0-2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,+ACQ-874.90,38991.0
962,21,3182,25+AC0-05+AC0-2017,False,Approved,Solex,Standard,medium,large,1071.23,+ACQ-380.74,35160.0
963,52,43,30+AC0-10+AC0-2017,True,Approved,OHM Cycles,Road,medium,medium,1280.28,+ACQ-829.51,37220.0
964,55,2142,14+AC0-02+AC0-2017,True,Approved,Trek Bicycles,Road,medium,large,1894.19,+ACQ-598.76,37823.0
965,50,82,13+AC0-10+AC0-2017,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,+ACQ-211.37,37337.0
966,41,636,30+AC0-11+AC0-2017,True,Approved,Solex,Road,medium,medium,416.98,+ACQ-312.74,35560.0
967,45,1000,26+AC0-06+AC0-2017,True,Approved,Solex,Standard,medium,medium,441.49,+ACQ-84.99,34071.0
968,36,1138,28+AC0-08+AC0-2017,True,Approved,Solex,Standard,low,medium,945.04,+ACQ-507.58,36361.0
969,97,2979,20+AC0-03+AC0-2017,False,Approved,Solex,Standard,medium,large,202.62,+ACQ-151.96,42458.0
970,17,815,11+AC0-07+AC0-2017,False,Approved,Solex,Standard,high,medium,1024.66,+ACQ-614.80,34165.0
971,23,3273,26+AC0-10+AC0-2017,False,Approved,Norco Bicycles,Mountain,low,small,688.63,+ACQ-612.88,34071.0
972,5,316,17+AC0-12+AC0-2017,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,+ACQ-459.71,37659.0
973,82,501,01+AC0-07+AC0-2017,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,+ACQ-829.65,42404.0
974,39,2860,01+AC0-12+AC0-2017,False,Approved,Giant Bicycles,Standard,medium,large,1812.75,+ACQ-582.48,40336.0
975,0,1904,23+AC0-08+AC0-2017,True,Approved,OHM Cycles,Standard,medium,medium,235.63,+ACQ-125.07,38482.0
976,63,1589,10+AC0-01+AC0-2017,False,Approved,Solex,Standard,medium,medium,1483.2,+ACQ-99.59,38216.0
977,52,1946,14+AC0-07+AC0-2017,True,Approved,OHM Cycles,Road,medium,medium,1280.28,+ACQ-829.51,37220.0
978,0,2210,11+AC0-11+AC0-2017,False,Approved,Norco Bicycles,Standard,low,medium,363.01,+ACQ-290.41,38482.0
979,18,2712,21+AC0-08+AC0-2017,True,Approved,Norco Bicycles,Standard,high,medium,1148.64,+ACQ-689.18,41533.0
980,56,3314,22+AC0-03+AC0-2017,True,Approved,OHM Cycles,Standard,medium,medium,183.86,+ACQ-137.90,42295.0
981,10,2195,23+AC0-10+AC0-2017,True,Approved,WeareA2B,Touring,medium,medium,1466.68,+ACQ-363.25,35378.0
982,3,147,13+AC0-01+AC0-2017,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,+ACQ-388.92,38482.0
983,21,729,29+AC0-12+AC0-2017,False,Approved,Solex,Standard,medium,large,1071.23,+ACQ-380.74,33552.0
984,98,2403,11+AC0-02+AC0-2017,True,Approved,Trek Bicycles,Standard,high,medium,358.39,+ACQ-215.03,38002.0
985,55,2336,17+AC0-08+AC0-2017,True,Approved,Trek Bicycles,Road,medium,large,1894.19,+ACQ-598.76,37823.0
987,37,2627,27+AC0-11+AC0-2017,True,Approved,OHM Cycles,Standard,low,medium,1793.43,+ACQ-248.82,39526.0
989,64,499,08+AC0-01+AC0-2017,True,Approved,Trek Bicycles,Standard,medium,large,1469.44,+ACQ-596.55,41047.0
990,43,1015,31+AC0-03+AC0-2017,False,Approved,Solex,Standard,medium,medium,1151.96,+ACQ-649.49,36498.0
991,89,2957,02+AC0-01+AC0-2017,True,Approved,WeareA2B,Touring,medium,large,1362.99,+ACQ-57.74,34079.0
992,1,2001,25+AC0-05+AC0-2017,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,+ACQ-954.82,36833.0
993,15,662,23+AC0-06+AC0-2017,True,Approved,Norco Bicycles,Standard,low,medium,958.74,+ACQ-748.90,38693.0
994,53,640,13+AC0-11+AC0-2017,False,Approved,Giant Bicycles,Standard,high,medium,1274.93,+ACQ-764.96,38216.0
995,3,1558,05+AC0-10+AC0-2017,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,+ACQ-388.92,38859.0
998,11,1041,03+AC0-01+AC0-2017,False,Approved,Giant Bicycles,Standard,high,medium,1274.93,+ACQ-764.96,39298.0
999,74,2217,18+AC0-11+AC0-2017,True,Approved,WeareA2B,Standard,medium,medium,1228.07,+ACQ-400.91,36668.0
1000,79,2492,15+AC0-10+AC0-2017,True,Approved,Solex,Touring,medium,large,2083.94,+ACQ-675.03,41533.0
1002,52,906,14+AC0-12+AC0-2017,False,Approved,Solex,Road,medium,large,1777.8,+ACQ-820.78,33455.0
1003,93,841,31+AC0-05+AC0-2017,True,Approved,WeareA2B,Standard,medium,medium,1065.03,+ACQ-230.09,39298.0
1005,10,2850,10+AC0-06+AC0-2017,False,Approved,WeareA2B,Touring,medium,medium,1466.68,+ACQ-363.25,38693.0
1006,24,495,29+AC0-07+AC0-2017,False,Approved,Solex,Road,medium,large,1777.8,+ACQ-820.78,42696.0
1007,53,1617,04+AC0-12+AC0-2017,False,Approved,OHM Cycles,Standard,medium,medium,795.34,+ACQ-101.58,35470.0
1008,80,1639,12+AC0-04+AC0-2017,False,Approved,OHM Cycles,Touring,low,medium,1073.07,+ACQ-933.84,33429.0
1009,5,2897,24+AC0-08+AC0-2017,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,+ACQ-459.71,40784.0
1010,84,1731,23+AC0-05+AC0-2017,True,Approved,Giant Bicycles,Road,medium,medium,792.9,+ACQ-594.68,42710.0
1011,88,2057,05+AC0-06+AC0-2017,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,+ACQ-381.10,36833.0
1012,55,1468,29+AC0-07+AC0-2017,False,Approved,Trek Bicycles,Road,medium,large,1894.19,+ACQ-598.76,37823.0
1013,64,233,29+AC0-05+AC0-2017,True,Approved,Trek Bicycles,Standard,medium,large,1469.44,+ACQ-596.55,41047.0
1014,68,50,27+AC0-04+AC0-2017,True,Approved,OHM Cycles,Standard,medium,medium,1636.9,+ACQ-44.71,36668.0
1015,35,2369,29+AC0-12+AC0-2017,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,+ACQ-154.40,39526.0
1016,41,3093,17+AC0-05+AC0-2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,+ACQ-748.90,35160.0
1017,17,320,16+AC0-02+AC0-2017,True,Approved,Solex,Standard,high,medium,1024.66,+ACQ-614.80,35378.0
1018,43,1910,13+AC0-12+AC0-2017,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,+ACQ-818.01,38206.0
1019,88,99,04+AC0-09+AC0-2017,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,+ACQ-381.10,36145.0
1020,4,1102,28+AC0-02+AC0-2017,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,+ACQ-677.48,37698.0
1021,52,482,26+AC0-01+AC0-2017,False,Approved,OHM Cycles,Road,medium,medium,1280.28,+ACQ-829.51,37220.0
1022,44,2401,08+AC0-12+AC0-2017,True,Approved,WeareA2B,Standard,medium,medium,1769.64,+ACQ-108.76,40672.0
1023,23,1395,04+AC0-10+AC0-2017,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,+ACQ-381.10,36833.0
1024,25,437,12+AC0-07+AC0-2017,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,+ACQ-829.65,36334.0
1025,45,2826,25+AC0-10+AC0-2017,False,Approved,Solex,Standard,medium,medium,441.49,+ACQ-84.99,34071.0
1026,48,1184,22+AC0-02+AC0-2017,True,Approved,WeareA2B,Standard,medium,medium,1762.96,+ACQ-950.52,41848.0
1027,93,2032,23+AC0-06+AC0-2017,False,Approved,WeareA2B,Standard,medium,medium,1065.03,+ACQ-230.09,38002.0
1028,80,2349,25+AC0-07+AC0-2017,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,+ACQ-596.55,41047.0
1029,17,135,09+AC0-01+AC0-2017,False,Approved,Solex,Standard,high,medium,1024.66,+ACQ-614.80,35378.0
1030,49,2438,03+AC0-12+AC0-2017,False,Approved,Trek Bicycles,Road,medium,medium,533.51,+ACQ-400.13,35470.0
1031,12,160,28+AC0-09+AC0-2017,False,Approved,WeareA2B,Standard,medium,medium,1231.15,+ACQ-161.60,38216.0
1032,11,818,25+AC0-10+AC0-2017,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,+ACQ-764.96,39298.0
1033,49,934,30+AC0-12+AC0-2017,False,Approved,Trek Bicycles,Road,medium,medium,533.51,+ACQ-400.13,35707.0
1035,0,667,07+AC0-01+AC0-2017,False,Approved,Solex,Standard,medium,medium,71.49,+ACQ-53.62,41167.0
1036,7,419,15+AC0-09+AC0-2017,False,Approved,Trek Bicycles,Road,low,medium,980.37,+ACQ-234.43,38258.0
1037,81,2100,12+AC0-12+AC0-2017,False,Approved,Norco Bicycles,Standard,medium,small,586.45,+ACQ-521.94,33429.0
1038,88,2426,31+AC0-08+AC0-2017,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,+ACQ-381.10,36833.0
1040,38,2384,08+AC0-05+AC0-2017,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,+ACQ-388.92,39298.0
1041,30,1607,29+AC0-12+AC0-2017,False,Approved,Solex,Standard,high,medium,748.17,+ACQ-448.90,37698.0
1042,17,2813,09+AC0-06+AC0-2017,False,Approved,Solex,Standard,high,medium,1024.66,+ACQ-614.80,40303.0
1043,9,2839,20+AC0-10+AC0-2017,False,Approved,OHM Cycles,Road,medium,medium,742.54,+ACQ-667.40,33549.0
1044,54,1839,01+AC0-04+AC0-2017,True,Approved,WeareA2B,Standard,medium,medium,1807.45,+ACQ-778.69,33879.0
1045,15,3324,29+AC0-11+AC0-2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,+ACQ-748.90,34244.0
1046,67,917,05+AC0-06+AC0-2017,False,Approved,Norco Bicycles,Road,medium,medium,544.05,+ACQ-376.84,38647.0
1047,39,1073,25+AC0-04+AC0-2017,False,Approved,Giant Bicycles,Standard,medium,large,1812.75,+ACQ-582.48,39526.0
1048,19,2759,16+AC0-08+AC0-2017,True,Approved,OHM Cycles,Road,high,large,12.01,+ACQ-7.21,36334.0
1049,97,1107,07+AC0-04+AC0-2017,True,Approved,OHM Cycles,Road,medium,medium,742.54,+ACQ-667.40,33549.0
1050,6,140,07+AC0-01+AC0-2017,False,Approved,OHM Cycles,Standard,high,medium,227.88,+ACQ-136.73,37659.0
1051,62,686,26+AC0-06+AC0-2017,True,Approved,Solex,Standard,high,medium,1024.66,+ACQ-614.80,42404.0
1052,66,2775,18+AC0-12+AC0-2017,True,Approved,Giant Bicycles,Road,low,small,590.26,+ACQ-525.33,42710.0
1053,35,1880,24+AC0-10+AC0-2017,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,+ACQ-954.82,42688.0
1054,77,1129,04+AC0-12+AC0-2017,True,Approved,Norco Bicycles,Road,medium,large,1240.31,+ACQ-795.10,33429.0
1055,40,2498,23+AC0-12+AC0-2017,True,Approved,Trek Bicycles,Road,medium,large,1894.19,+ACQ-598.76,37823.0
1056,81,504,25+AC0-03+AC0-2017,True,Approved,Solex,Standard,medium,medium,1151.96,+ACQ-649.49,38991.0
1057,68,1579,25+AC0-01+AC0-2017,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,+ACQ-44.71,34996.0
