transactionId,productId,customerId,transactionDate,onlineOrder,orderStatus,brand,productLine,productClass,productSize,listPrice,standardCost,productFirstSoldDate
595,84,825,2017-01-12,False,Approved,Trek Bicycles,Road,medium,medium,290.62,+ACQ-215.14,34079.0
596,86,1691,2017-02-01,False,Approved,Norco Bicycles,Road,high,large,774.53,+ACQ-464.72,37698.0
597,12,345,2017-08-13,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,+ACQ-709.48,42218.0
598,15,1665,2017-01-03,True,Approved,Norco Bicycles,Standard,low,medium,958.74,+ACQ-748.90,38693.0
599,45,1059,2017-12-08,True,Approved,Trek Bicycles,Road,low,medium,980.37,+ACQ-234.43,38216.0
600,0,964,2017-06-24,False,Approved,Norco Bicycles,Standard,low,medium,363.01,+ACQ-290.41,38482.0
602,89,3477,2017-08-23,True,Approved,WeareA2B,Touring,medium,large,1362.99,+ACQ-57.74,37874.0
603,52,3318,2017-05-12,True,Approved,Solex,Road,medium,large,1777.8,+ACQ-820.78,40670.0
605,0,3023,2017-03-23,False,Approved,OHM Cycles,Standard,high,medium,227.88,+ACQ-136.73,40649.0
606,70,2878,2017-12-30,False,Approved,Trek Bicycles,Standard,high,medium,495.72,+ACQ-297.43,36367.0
607,48,2754,2017-05-28,True,Approved,WeareA2B,Standard,medium,medium,1762.96,+ACQ-950.52,41848.0
608,65,266,2017-09-14,False,Approved,WeareA2B,Standard,medium,medium,1807.45,+ACQ-778.69,42145.0
609,74,1409,2017-03-29,False,Approved,WeareA2B,Standard,medium,medium,1228.07,+ACQ-400.91,36668.0
610,85,3482,2017-10-20,False,Approved,WeareA2B,Standard,medium,medium,752.64,+ACQ-205.36,36833.0
611,85,368,2017-12-06,True,Approved,WeareA2B,Standard,medium,medium,1228.07,+ACQ-400.91,36668.0
612,2,3275,2017-07-20,False,Approved,Solex,Standard,medium,medium,71.49,+ACQ-53.62,41245.0
613,91,904,2017-03-03,False,Approved,WeareA2B,Standard,low,medium,642.31,+ACQ-513.85,40553.0
614,24,2536,2017-03-08,True,Approved,Solex,Road,medium,large,1777.8,+ACQ-820.78,42696.0
615,81,375,2017-07-22,True,Approved,Norco Bicycles,Standard,medium,small,586.45,+ACQ-521.94,36145.0
616,9,2694,2017-07-13,True,Approved,OHM Cycles,Road,medium,medium,742.54,+ACQ-667.40,33549.0
617,12,3285,2017-08-12,False,Approved,WeareA2B,Standard,medium,medium,1231.15,+ACQ-161.60,35378.0
618,79,3016,2017-06-27,True,Approved,Solex,Touring,medium,large,2083.94,+ACQ-675.03,40303.0
619,12,3493,2017-03-16,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,+ACQ-709.48,38193.0
620,89,864,2017-06-22,False,Approved,Giant Bicycles,Standard,medium,large,1812.75,+ACQ-582.48,40336.0
621,62,2510,2017-03-27,False,Approved,Solex,Standard,medium,medium,478.16,+ACQ-298.72,41245.0
622,89,3097,2017-10-14,False,Approved,WeareA2B,Touring,medium,large,1362.99,+ACQ-57.74,38482.0
623,94,2156,2017-03-01,False,Approved,Giant Bicycles,Standard,medium,large,1635.3,+ACQ-993.66,34556.0
624,0,1600,2017-08-12,False,Approved,Norco Bicycles,Road,medium,medium,543.39,+ACQ-407.54,42696.0
625,82,2033,2017-09-15,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,+ACQ-829.65,42404.0
626,34,1999,2017-06-12,False,Approved,Norco Bicycles,Road,high,large,774.53,+ACQ-464.72,39526.0
627,90,968,2017-01-20,False,Approved,Solex,Standard,low,medium,945.04,+ACQ-507.58,40672.0
628,3,2060,2017-02-17,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,+ACQ-388.92,41167.0
629,100,2569,2017-03-11,False,Approved,Norco Bicycles,Road,medium,medium,1036.59,+ACQ-206.35,33364.0
630,92,2853,2017-10-10,True,Approved,WeareA2B,Touring,medium,large,1890.39,+ACQ-260.14,33259.0
631,3,818,2017-11-20,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,+ACQ-388.92,41167.0
632,62,3164,2017-09-10,True,Approved,Solex,Standard,medium,medium,478.16,+ACQ-298.72,33879.0
633,49,2211,2017-09-10,True,Approved,Trek Bicycles,Road,medium,medium,533.51,+ACQ-400.13,33259.0
634,83,2069,2017-04-29,False,Approved,Solex,Touring,medium,large,2083.94,+ACQ-675.03,38482.0
635,41,2296,2017-08-31,True,Approved,Solex,Road,medium,medium,416.98,+ACQ-312.74,35560.0
636,35,2836,2017-07-02,False,Approved,Trek Bicycles,Standard,low,medium,1057.51,+ACQ-154.40,34527.0
638,95,1436,2017-02-11,False,Approved,Giant Bicycles,Standard,medium,large,569.56,+ACQ-528.43,39031.0
639,21,482,2017-04-17,False,Approved,Solex,Standard,medium,large,1071.23,+ACQ-380.74,35160.0
640,95,760,2017-09-05,False,Approved,Giant Bicycles,Standard,medium,large,569.56,+ACQ-528.43,42458.0
641,93,757,2017-10-19,False,Approved,WeareA2B,Standard,medium,medium,1065.03,+ACQ-230.09,36833.0
642,30,1570,2017-09-05,False,Approved,Solex,Standard,high,medium,748.17,+ACQ-448.90,33552.0
643,0,3245,2017-09-28,False,Approved,OHM Cycles,Standard,low,medium,71.16,+ACQ-56.93,42172.0
644,97,1841,2017-08-20,False,Approved,Solex,Standard,medium,large,202.62,+ACQ-151.96,42458.0
645,99,3039,2017-04-27,False,Approved,OHM Cycles,Standard,medium,medium,1227.34,+ACQ-770.89,34556.0
646,3,2590,2017-10-12,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,+ACQ-388.92,36498.0
647,54,2175,2017-03-05,True,Approved,WeareA2B,Standard,medium,medium,1292.84,+ACQ-13.44,39915.0
648,84,485,2017-10-16,True,Approved,Giant Bicycles,Road,medium,medium,792.9,+ACQ-594.68,33879.0
649,53,606,2017-11-01,False,Approved,OHM Cycles,Standard,medium,medium,795.34,+ACQ-101.58,35470.0
651,64,3154,2017-03-11,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,+ACQ-596.55,42710.0
652,4,1739,2017-10-23,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,+ACQ-677.48,38573.0
653,26,2700,2017-06-28,True,Approved,WeareA2B,Standard,medium,medium,1992.93,+ACQ-762.63,34115.0
654,56,1775,2017-06-17,False,Approved,OHM Cycles,Standard,medium,medium,183.86,+ACQ-137.90,35707.0
656,26,3470,2017-12-28,False,Approved,WeareA2B,Standard,medium,medium,1992.93,+ACQ-762.63,42218.0
657,22,3190,2017-02-21,True,Approved,WeareA2B,Standard,medium,medium,60.34,+ACQ-45.26,34165.0
658,30,3076,2017-06-04,False,Approved,Solex,Standard,high,medium,748.17,+ACQ-448.90,33552.0
659,0,2240,2017-04-18,True,Approved,WeareA2B,Standard,medium,medium,60.34,+ACQ-45.26,33552.0
660,87,2814,2017-12-17,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,+ACQ-44.71,40410.0
661,87,29,2017-09-16,False,Approved,Giant Bicycles,Standard,high,medium,1179.0,+ACQ-707.40,35667.0
662,41,2072,2017-07-26,False,Approved,Solex,Road,medium,medium,416.98,+ACQ-312.74,36498.0
664,100,2383,2017-01-21,True,Approved,Norco Bicycles,Road,medium,medium,1036.59,+ACQ-206.35,33364.0
665,35,759,2017-10-09,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,+ACQ-954.82,42688.0
666,62,2777,2017-02-16,True,Approved,Solex,Standard,medium,medium,478.16,+ACQ-298.72,40410.0
667,72,3109,2017-06-14,False,Approved,Norco Bicycles,Standard,medium,medium,360.4,+ACQ-270.30,37873.0
668,69,3190,2017-03-03,False,Approved,Giant Bicycles,Road,medium,medium,792.9,+ACQ-594.68,33879.0
669,68,3420,2017-04-07,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,+ACQ-44.71,36668.0
670,5,112,2017-01-29,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,+ACQ-677.48,37698.0
671,67,2874,2017-04-09,False,Approved,Norco Bicycles,Road,medium,medium,544.05,+ACQ-376.84,38647.0
672,32,940,2017-05-22,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,+ACQ-211.37,37337.0
673,61,1952,2017-07-08,True,Approved,OHM Cycles,Standard,low,medium,71.16,+ACQ-56.93,34143.0
674,69,1618,2017-12-02,True,Approved,Giant Bicycles,Road,medium,medium,792.9,+ACQ-594.68,33879.0
675,0,1817,2017-07-05,True,Approved,OHM Cycles,Standard,medium,medium,183.86,+ACQ-137.90,35707.0
676,30,1665,2017-06-26,False,Approved,Solex,Standard,high,medium,748.17,+ACQ-448.90,33552.0
678,61,626,2017-08-06,False,Approved,OHM Cycles,Standard,low,medium,71.16,+ACQ-56.93,42172.0
679,74,693,2017-12-20,True,Approved,WeareA2B,Standard,medium,medium,1228.07,+ACQ-400.91,38193.0
680,32,2151,2017-01-31,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,+ACQ-211.37,37337.0
681,75,3085,2017-12-05,True,Approved,Giant Bicycles,Touring,medium,large,1873.97,+ACQ-863.95,38859.0
682,34,1747,2017-06-23,False,Approved,Norco Bicycles,Road,high,large,774.53,+ACQ-464.72,37698.0
683,73,2095,2017-12-10,False,Approved,Solex,Standard,medium,medium,1945.43,+ACQ-333.18,37499.0
684,99,1289,2017-12-19,False,Approved,OHM Cycles,Standard,medium,medium,1227.34,+ACQ-770.89,34556.0
685,34,2347,2017-08-20,False,Approved,WeareA2B,Standard,medium,medium,1231.15,+ACQ-161.60,38216.0
686,54,1762,2017-06-19,False,Approved,WeareA2B,Standard,medium,medium,1292.84,+ACQ-13.44,42172.0
687,66,1374,2017-05-16,False,Approved,Giant Bicycles,Road,low,small,590.26,+ACQ-525.33,40487.0
688,40,836,2017-08-01,False,Approved,OHM Cycles,Standard,high,medium,1458.17,+ACQ-874.90,38750.0
690,15,1371,2017-11-18,False,Approved,Norco Bicycles,Standard,low,medium,958.74,+ACQ-748.90,34165.0
692,36,2744,2017-07-11,False,Approved,Solex,Standard,low,medium,945.04,+ACQ-507.58,35052.0
694,0,294,2017-06-15,True,Approved,Solex,Road,medium,medium,416.98,+ACQ-312.74,34165.0
695,78,1282,2017-11-22,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,+ACQ-709.48,33429.0
696,64,1400,2017-07-06,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,+ACQ-596.55,40410.0
697,29,2285,2017-11-21,False,Approved,WeareA2B,Standard,medium,medium,1065.03,+ACQ-230.09,36833.0
700,58,2153,2017-08-02,True,Approved,OHM Cycles,Standard,medium,medium,912.52,+ACQ-141.40,42295.0
702,54,2368,2017-01-05,True,Approved,WeareA2B,Standard,medium,medium,1292.84,+ACQ-13.44,39915.0
703,24,211,2017-10-02,True,Approved,Solex,Road,medium,large,1777.8,+ACQ-820.78,33455.0
704,0,1874,2017-08-01,False,Approved,Trek Bicycles,Road,medium,medium,533.51,+ACQ-400.13,35470.0
705,50,2243,2017-03-26,False,Approved,WeareA2B,Standard,medium,small,175.89,+ACQ-131.92,42295.0
706,54,1329,2017-01-05,True,Approved,WeareA2B,Standard,medium,medium,1292.84,+ACQ-13.44,39915.0
707,86,260,2017-08-18,False,Approved,Norco Bicycles,Road,high,large,774.53,+ACQ-464.72,36361.0
708,80,2587,2017-06-02,True,Approved,OHM Cycles,Touring,low,medium,1073.07,+ACQ-933.84,35455.0
709,41,2606,2017-01-15,False,Approved,Norco Bicycles,Standard,low,medium,958.74,+ACQ-748.90,38693.0
710,5,437,2017-07-29,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,+ACQ-459.71,39298.0
711,35,1117,2017-05-05,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,+ACQ-154.40,34527.0
712,82,2101,2017-01-18,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,+ACQ-689.18,38859.0
714,0,2554,2017-03-20,True,Approved,Solex,Standard,medium,medium,100.35,+ACQ-75.26,36367.0
715,65,3393,2017-06-29,False,Approved,WeareA2B,Standard,medium,medium,1807.45,+ACQ-778.69,42710.0
716,91,1929,2017-09-08,True,Approved,Solex,Standard,medium,medium,100.35,+ACQ-75.26,36367.0
717,5,2167,2017-02-23,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,+ACQ-459.71,40784.0
718,13,2618,2017-11-16,False,Approved,Solex,Standard,medium,medium,1163.89,+ACQ-589.27,42560.0
719,95,1753,2017-12-03,False,Approved,OHM Cycles,Touring,low,medium,1073.07,+ACQ-933.84,42226.0
720,0,1480,2017-10-16,True,Approved,Trek Bicycles,Standard,high,medium,495.72,+ACQ-297.43,38859.0
721,5,364,2017-12-19,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,+ACQ-459.71,40784.0
722,27,633,2017-01-04,False,Approved,Trek Bicycles,Standard,low,medium,1057.51,+ACQ-154.40,40336.0
723,19,1284,2017-07-28,False,Approved,OHM Cycles,Road,high,large,12.01,+ACQ-7.21,39880.0
724,53,521,2017-07-29,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,+ACQ-764.96,39298.0
725,29,2839,2017-12-13,True,Approved,Norco Bicycles,Road,medium,medium,543.39,+ACQ-407.54,42696.0
727,94,3486,2017-12-09,False,Approved,Giant Bicycles,Standard,medium,large,1635.3,+ACQ-993.66,41434.0
729,52,1791,2017-01-15,False,Approved,OHM Cycles,Road,medium,medium,1280.28,+ACQ-829.51,35707.0
730,62,1721,2017-09-09,True,Approved,Solex,Standard,high,medium,1024.66,+ACQ-614.80,35378.0
731,0,411,2017-02-09,False,Approved,Trek Bicycles,Road,medium,medium,533.51,+ACQ-400.13,41064.0
732,35,1644,2017-12-08,False,Approved,Trek Bicycles,Standard,low,medium,1057.51,+ACQ-154.40,34527.0
733,50,679,2017-05-12,True,Approved,WeareA2B,Standard,medium,small,175.89,+ACQ-131.92,37668.0
734,74,2989,2017-04-30,True,Approved,WeareA2B,Standard,medium,medium,1762.96,+ACQ-950.52,37823.0
735,32,2485,2017-07-18,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,+ACQ-211.37,34527.0
736,55,459,2017-06-30,True,Approved,Trek Bicycles,Road,medium,large,1894.19,+ACQ-598.76,34143.0
738,26,2894,2017-01-21,False,Approved,WeareA2B,Standard,medium,medium,1992.93,+ACQ-762.63,33888.0
739,37,2184,2017-08-16,False,Approved,OHM Cycles,Standard,low,medium,1793.43,+ACQ-248.82,36361.0
740,3,2908,2017-02-06,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,+ACQ-388.92,41167.0
741,56,1340,2017-12-02,True,Approved,Norco Bicycles,Mountain,low,small,688.63,+ACQ-612.88,34244.0
742,0,2419,2017-11-09,False,Approved,Norco Bicycles,Road,medium,medium,543.39,+ACQ-407.54,42696.0
744,78,463,2017-03-20,True,Approved,Giant Bicycles,Standard,medium,large,1765.3,+ACQ-709.48,38206.0
745,69,255,2017-11-03,False,Approved,Giant Bicycles,Road,medium,medium,792.9,+ACQ-594.68,33879.0
746,98,1210,2017-05-31,True,Approved,Trek Bicycles,Standard,high,medium,358.39,+ACQ-215.03,38002.0
747,32,3499,2017-06-21,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,+ACQ-211.37,40336.0
748,80,2865,2017-12-30,True,Approved,Trek Bicycles,Standard,medium,large,1469.44,+ACQ-596.55,41047.0
749,9,2167,2017-07-17,True,Approved,OHM Cycles,Road,medium,medium,742.54,+ACQ-667.40,33549.0
750,75,2195,2017-12-28,False,Approved,Giant Bicycles,Touring,medium,large,1873.97,+ACQ-863.95,33429.0
752,59,1881,2017-10-29,True,Approved,Solex,Standard,medium,large,1061.56,+ACQ-733.58,40779.0
753,22,1216,2017-05-07,False,Cancelled,WeareA2B,Standard,medium,medium,60.34,+ACQ-45.26,33552.0
754,85,1192,2017-09-02,False,Approved,WeareA2B,Standard,medium,medium,752.64,+ACQ-205.36,42218.0
755,53,229,2017-08-11,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,+ACQ-764.96,39298.0
757,27,2488,2017-01-25,False,Approved,Trek Bicycles,Standard,medium,medium,499.53,+ACQ-388.72,36334.0
758,94,3278,2017-11-09,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,+ACQ-993.66,41434.0
759,94,3435,2017-07-05,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,+ACQ-993.66,41434.0
761,4,2428,2017-12-20,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,+ACQ-677.48,33549.0
762,6,2055,2017-06-27,False,Approved,Solex,Standard,high,medium,748.17,+ACQ-448.90,33552.0
763,44,1084,2017-12-10,False,Approved,WeareA2B,Standard,medium,medium,1769.64,+ACQ-108.76,40672.0
764,69,3435,2017-06-28,True,Approved,Giant Bicycles,Road,medium,medium,792.9,+ACQ-594.68,33879.0
765,75,57,2017-05-13,False,Approved,Giant Bicycles,Touring,medium,large,1873.97,+ACQ-863.95,38193.0
766,93,418,2017-07-26,False,Approved,WeareA2B,Standard,medium,medium,1065.03,+ACQ-230.09,36833.0
767,31,2554,2017-04-06,True,Approved,WeareA2B,Standard,medium,medium,752.64,+ACQ-205.36,42218.0
768,81,2810,2017-10-15,False,Approved,Norco Bicycles,Standard,medium,small,586.45,+ACQ-521.94,34079.0
769,69,285,2017-01-09,True,Approved,Giant Bicycles,Road,medium,medium,792.9,+ACQ-594.68,33879.0
770,4,2414,2017-09-10,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,+ACQ-677.48,38258.0
771,95,1286,2017-03-13,False,Approved,OHM Cycles,Touring,low,medium,1073.07,+ACQ-933.84,41533.0
772,58,1694,2017-05-10,True,Approved,OHM Cycles,Standard,medium,medium,912.52,+ACQ-141.40,41047.0
773,39,2265,2017-09-26,False,Approved,Giant Bicycles,Standard,medium,large,1812.75,+ACQ-582.48,36498.0
774,12,3402,2017-10-06,False,Approved,WeareA2B,Standard,medium,medium,1231.15,+ACQ-161.60,38216.0
775,31,94,2017-09-04,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,+ACQ-173.18,39031.0
776,64,2701,2017-04-16,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,+ACQ-596.55,40487.0
777,35,3335,2017-02-04,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,+ACQ-154.40,34527.0
778,90,1580,2017-11-05,False,Approved,Solex,Standard,low,medium,945.04,+ACQ-507.58,35052.0
779,2,2832,2017-06-15,True,Approved,Solex,Standard,medium,medium,71.49,+ACQ-53.62,41245.0
780,94,1608,2017-10-01,False,Approved,Giant Bicycles,Standard,medium,large,1635.3,+ACQ-993.66,38002.0
782,69,3220,2017-02-12,False,Approved,Giant Bicycles,Road,medium,medium,792.9,+ACQ-594.68,33879.0
783,0,2453,2017-08-07,False,Approved,Giant Bicycles,Standard,medium,large,569.56,+ACQ-528.43,37874.0
784,81,2755,2017-11-05,True,Approved,Norco Bicycles,Standard,medium,small,586.45,+ACQ-521.94,41533.0
785,34,3094,2017-02-03,True,Approved,Norco Bicycles,Road,high,large,774.53,+ACQ-464.72,40336.0
786,0,666,2017-04-14,True,Approved,OHM Cycles,Standard,medium,medium,235.63,+ACQ-125.07,35667.0
787,67,2981,2017-05-25,False,Approved,Solex,Standard,medium,large,1071.23,+ACQ-380.74,40670.0
788,89,1739,2017-08-28,False,Approved,WeareA2B,Touring,medium,large,1362.99,+ACQ-57.74,34079.0
789,69,1877,2017-07-03,True,Approved,Norco Bicycles,Road,medium,large,1240.31,+ACQ-795.10,42226.0
790,18,2346,2017-03-29,False,Approved,Solex,Standard,medium,medium,575.27,+ACQ-431.45,35667.0
792,80,3061,2017-09-15,True,Approved,OHM Cycles,Touring,low,medium,1073.07,+ACQ-933.84,35455.0
793,3,283,2017-04-27,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,+ACQ-388.92,39526.0
795,5,2035,2017-06-05,True,Cancelled,Trek Bicycles,Mountain,low,medium,574.64,+ACQ-459.71,40784.0
797,30,269,2017-02-08,False,Approved,Solex,Standard,high,medium,748.17,+ACQ-448.90,33552.0
798,3,729,2017-11-06,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,+ACQ-388.92,40670.0
799,3,2508,2017-11-04,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,+ACQ-388.92,40336.0
800,87,1200,2017-08-03,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,+ACQ-44.71,40410.0
801,21,1432,2017-10-09,False,Approved,WeareA2B,Touring,medium,medium,1466.68,+ACQ-363.25,38693.0
802,36,772,2017-12-28,False,Approved,Solex,Standard,low,medium,945.04,+ACQ-507.58,35052.0
803,67,398,2017-04-12,False,Approved,Norco Bicycles,Road,medium,medium,544.05,+ACQ-376.84,38647.0
804,12,475,2017-03-21,False,Approved,WeareA2B,Standard,medium,medium,1231.15,+ACQ-161.60,38216.0
805,34,1753,2017-01-22,False,Approved,WeareA2B,Standard,medium,medium,1231.15,+ACQ-161.60,35378.0
806,82,3028,2017-06-21,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,+ACQ-829.65,40553.0
807,12,3284,2017-02-17,True,Approved,WeareA2B,Standard,medium,medium,1231.15,+ACQ-161.60,38216.0
808,99,2158,2017-11-10,False,Approved,OHM Cycles,Standard,medium,medium,1227.34,+ACQ-770.89,34556.0
809,41,357,2017-07-27,False,Approved,Solex,Road,medium,medium,416.98,+ACQ-312.74,35560.0
811,19,700,2017-07-10,True,Approved,OHM Cycles,Road,high,large,12.01,+ACQ-7.21,39880.0
813,76,673,2017-01-26,False,Approved,WeareA2B,Standard,low,medium,642.31,+ACQ-513.85,33429.0
814,0,928,2017-07-24,False,Approved,Trek Bicycles,Road,medium,medium,290.62,+ACQ-215.14,35667.0
815,22,3421,2017-10-19,True,Approved,WeareA2B,Standard,medium,medium,60.34,+ACQ-45.26,42696.0
816,95,892,2017-09-08,True,Approved,Giant Bicycles,Standard,medium,large,569.56,+ACQ-528.43,37874.0
817,18,2672,2017-05-07,False,Approved,Solex,Standard,medium,medium,575.27,+ACQ-431.45,41345.0
818,98,2989,2017-03-22,False,Approved,OHM Cycles,Standard,medium,medium,795.34,+ACQ-101.58,37823.0
819,38,2306,2017-05-12,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,+ACQ-388.92,41167.0
820,32,3467,2017-10-08,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,+ACQ-211.37,37337.0
821,2,3091,2017-01-24,True,Approved,Solex,Standard,medium,medium,71.49,+ACQ-53.62,37659.0
822,45,995,2017-02-11,True,Approved,Solex,Standard,medium,medium,441.49,+ACQ-84.99,33879.0
824,75,3256,2017-06-20,False,Approved,Giant Bicycles,Touring,medium,large,1873.97,+ACQ-863.95,38859.0
825,30,513,2017-01-03,True,Approved,Solex,Standard,high,medium,748.17,+ACQ-448.90,33552.0
826,2,1307,2017-09-20,False,Approved,Giant Bicycles,Road,low,small,590.26,+ACQ-525.33,36668.0
827,27,532,2017-08-03,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,+ACQ-388.72,36334.0
828,36,1331,2017-04-10,False,Approved,Solex,Standard,low,medium,1289.85,+ACQ-74.51,39427.0
829,1,1060,2017-02-04,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,+ACQ-954.82,41245.0
830,82,2509,2017-11-08,True,Approved,Norco Bicycles,Standard,high,medium,1148.64,+ACQ-689.18,42226.0
831,23,2524,2017-01-25,True,Approved,Norco Bicycles,Mountain,low,small,688.63,+ACQ-612.88,39031.0
833,44,3175,2017-03-14,True,Approved,WeareA2B,Standard,medium,medium,1769.64,+ACQ-108.76,40672.0
834,88,1893,2017-10-23,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,+ACQ-381.10,36145.0
835,18,1477,2017-11-17,False,Approved,Solex,Standard,medium,medium,575.27,+ACQ-431.45,34165.0
836,46,40,2017-12-16,False,Approved,Solex,Standard,low,medium,1289.85,+ACQ-74.51,39427.0
837,76,1791,2017-03-11,False,Approved,WeareA2B,Standard,low,medium,642.31,+ACQ-513.85,37873.0
838,85,2288,2017-10-20,False,Approved,WeareA2B,Standard,medium,medium,1228.07,+ACQ-400.91,36668.0
839,54,1779,2017-01-03,False,Approved,WeareA2B,Standard,medium,medium,1292.84,+ACQ-13.44,42226.0
840,30,3263,2017-12-07,True,Approved,Solex,Standard,high,medium,748.17,+ACQ-448.90,33552.0
841,45,955,2017-01-16,True,Approved,Solex,Standard,medium,medium,441.49,+ACQ-84.99,37220.0
842,0,294,2017-09-06,True,Approved,Trek Bicycles,Road,medium,medium,533.51,+ACQ-400.13,35707.0
843,21,2783,2017-02-11,True,Approved,Solex,Standard,medium,large,1071.23,+ACQ-380.74,42404.0
844,40,3412,2017-07-09,False,Approved,OHM Cycles,Standard,high,medium,1458.17,+ACQ-874.90,36498.0
845,81,1003,2017-04-14,True,Approved,Solex,Standard,medium,medium,1151.96,+ACQ-649.49,36498.0
846,95,1051,2017-03-26,False,Approved,OHM Cycles,Touring,low,medium,1073.07,+ACQ-933.84,36145.0
847,54,183,2017-02-28,False,Approved,WeareA2B,Standard,medium,medium,1292.84,+ACQ-13.44,39915.0
848,38,959,2017-08-28,True,Approved,Solex,Standard,medium,medium,1577.53,+ACQ-826.51,39526.0
849,57,27,2017-07-18,True,Approved,WeareA2B,Touring,medium,large,1890.39,+ACQ-260.14,42145.0
850,93,2207,2017-02-08,False,Approved,WeareA2B,Standard,medium,medium,1065.03,+ACQ-230.09,37874.0
851,0,3086,2017-12-12,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,+ACQ-270.30,42710.0
852,4,637,2017-09-28,False,Approved,Solex,Standard,medium,medium,1483.2,+ACQ-99.59,36146.0
853,56,1190,2017-08-21,False,Approved,OHM Cycles,Standard,medium,medium,183.86,+ACQ-137.90,36146.0
854,32,2177,2017-03-25,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,+ACQ-211.37,37337.0
855,2,1671,2017-06-15,False,Approved,Solex,Standard,medium,medium,71.49,+ACQ-53.62,40784.0
856,0,2247,2017-02-12,False,Approved,Trek Bicycles,Standard,high,medium,495.72,+ACQ-297.43,42710.0
857,32,2344,2017-09-10,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,+ACQ-211.37,37337.0
858,81,2440,2017-03-08,True,Cancelled,Norco Bicycles,Standard,medium,small,586.45,+ACQ-521.94,33429.0
859,40,967,2017-03-13,True,Approved,OHM Cycles,Standard,high,medium,1458.17,+ACQ-874.90,39526.0
860,78,467,2017-02-22,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,+ACQ-709.48,38193.0
863,100,2412,2017-03-07,True,Approved,Norco Bicycles,Road,medium,medium,1036.59,+ACQ-206.35,33364.0
864,95,565,2017-01-03,False,Approved,Giant Bicycles,Standard,medium,large,569.56,+ACQ-528.43,37874.0
865,56,1211,2017-01-23,False,Approved,OHM Cycles,Standard,medium,medium,183.86,+ACQ-137.90,33259.0
866,87,79,2017-11-13,False,Approved,Giant Bicycles,Standard,high,medium,1179.0,+ACQ-707.40,35667.0
867,45,1731,2017-04-14,False,Approved,Trek Bicycles,Road,low,medium,980.37,+ACQ-234.43,38258.0
868,88,2685,2017-06-15,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,+ACQ-381.10,36145.0
869,98,3187,2017-07-23,False,Approved,Trek Bicycles,Standard,high,medium,358.39,+ACQ-215.03,38002.0
870,19,3078,2017-01-19,True,Approved,OHM Cycles,Road,high,large,12.01,+ACQ-7.21,39880.0
871,38,3488,2017-10-22,False,Approved,Solex,Standard,medium,medium,1577.53,+ACQ-826.51,35560.0
872,68,1970,2017-07-24,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,+ACQ-44.71,40410.0
873,78,3180,2017-05-17,True,Approved,Giant Bicycles,Standard,medium,large,1765.3,+ACQ-709.48,42226.0
